largo_rectangulo,Intento,puntos,lecturas,arbol
0.050000,6,41792,4139,arboles/arbol_random_nrstX_24.bin
0.050000,7,41988,4143,arboles/arbol_random_nrstX_24.bin
0.050000,8,42036,4147,arboles/arbol_random_nrstX_24.bin
0.050000,9,41960,4146,arboles/arbol_random_nrstX_24.bin
0.050000,10,41835,4142,arboles/arbol_random_nrstX_24.bin
0.050000,11,42487,4143,arboles/arbol_random_nrstX_24.bin
0.050000,12,42159,4143,arboles/arbol_random_nrstX_24.bin
0.050000,13,41919,4145,arboles/arbol_random_nrstX_24.bin
0.050000,14,42012,4143,arboles/arbol_random_nrstX_24.bin
0.050000,15,41975,4143,arboles/arbol_random_nrstX_24.bin
0.050000,16,41775,4150,arboles/arbol_random_nrstX_24.bin
0.050000,17,41667,4150,arboles/arbol_random_nrstX_24.bin
0.050000,18,41961,4142,arboles/arbol_random_nrstX_24.bin
0.050000,19,41908,4148,arboles/arbol_random_nrstX_24.bin
0.050000,20,41959,4146,arboles/arbol_random_nrstX_24.bin
0.050000,21,41728,4150,arboles/arbol_random_nrstX_24.bin
0.050000,22,42381,4147,arboles/arbol_random_nrstX_24.bin
0.050000,23,41773,4144,arboles/arbol_random_nrstX_24.bin
0.050000,24,41653,4140,arboles/arbol_random_nrstX_24.bin
0.050000,25,41681,4138,arboles/arbol_random_nrstX_24.bin
0.050000,26,42420,4142,arboles/arbol_random_nrstX_24.bin
0.050000,27,42468,4151,arboles/arbol_random_nrstX_24.bin
0.050000,28,41918,4150,arboles/arbol_random_nrstX_24.bin
0.050000,29,41807,4142,arboles/arbol_random_nrstX_24.bin
0.050000,30,41743,4153,arboles/arbol_random_nrstX_24.bin
0.050000,31,42310,4149,arboles/arbol_random_nrstX_24.bin
0.050000,32,42315,4142,arboles/arbol_random_nrstX_24.bin
0.050000,33,42027,4144,arboles/arbol_random_nrstX_24.bin
0.050000,34,41849,4145,arboles/arbol_random_nrstX_24.bin
0.050000,35,42106,4149,arboles/arbol_random_nrstX_24.bin
0.050000,36,41961,4145,arboles/arbol_random_nrstX_24.bin
0.050000,37,42057,4148,arboles/arbol_random_nrstX_24.bin
0.050000,38,42147,4142,arboles/arbol_random_nrstX_24.bin
0.050000,39,41791,4140,arboles/arbol_random_nrstX_24.bin
0.050000,40,42069,4136,arboles/arbol_random_nrstX_24.bin
0.050000,41,41925,4136,arboles/arbol_random_nrstX_24.bin
0.050000,42,42250,4148,arboles/arbol_random_nrstX_24.bin
0.050000,43,42273,4151,arboles/arbol_random_nrstX_24.bin
0.050000,44,41460,4149,arboles/arbol_random_nrstX_24.bin
0.050000,45,42242,4141,arboles/arbol_random_nrstX_24.bin
0.050000,46,41765,4141,arboles/arbol_random_nrstX_24.bin
0.050000,47,41621,4145,arboles/arbol_random_nrstX_24.bin
0.050000,48,41707,4133,arboles/arbol_random_nrstX_24.bin
0.050000,49,41912,4140,arboles/arbol_random_nrstX_24.bin
0.050000,50,42194,4156,arboles/arbol_random_nrstX_24.bin
0.050000,51,41489,4143,arboles/arbol_random_nrstX_24.bin
0.050000,52,42031,4149,arboles/arbol_random_nrstX_24.bin
0.050000,53,42004,4144,arboles/arbol_random_nrstX_24.bin
0.050000,54,42054,4144,arboles/arbol_random_nrstX_24.bin
0.050000,55,41998,4144,arboles/arbol_random_nrstX_24.bin
0.050000,56,41957,4149,arboles/arbol_random_nrstX_24.bin
0.050000,57,42000,4139,arboles/arbol_random_nrstX_24.bin
0.050000,58,42165,4143,arboles/arbol_random_nrstX_24.bin
0.050000,59,41824,4132,arboles/arbol_random_nrstX_24.bin
0.050000,60,41612,4148,arboles/arbol_random_nrstX_24.bin
0.050000,61,41729,4140,arboles/arbol_random_nrstX_24.bin
0.050000,62,41932,4144,arboles/arbol_random_nrstX_24.bin
0.050000,63,42211,4149,arboles/arbol_random_nrstX_24.bin
0.050000,64,41903,4139,arboles/arbol_random_nrstX_24.bin
0.050000,65,42126,4151,arboles/arbol_random_nrstX_24.bin
0.050000,66,41539,4135,arboles/arbol_random_nrstX_24.bin
0.050000,67,41602,4135,arboles/arbol_random_nrstX_24.bin
0.050000,68,41809,4146,arboles/arbol_random_nrstX_24.bin
0.050000,69,41829,4141,arboles/arbol_random_nrstX_24.bin
0.050000,70,41749,4144,arboles/arbol_random_nrstX_24.bin
0.050000,71,41843,4139,arboles/arbol_random_nrstX_24.bin
0.050000,72,42075,4141,arboles/arbol_random_nrstX_24.bin
0.050000,73,42018,4143,arboles/arbol_random_nrstX_24.bin
0.050000,74,41731,4142,arboles/arbol_random_nrstX_24.bin
0.050000,75,41574,4145,arboles/arbol_random_nrstX_24.bin
0.050000,76,41773,4153,arboles/arbol_random_nrstX_24.bin
0.050000,77,42217,4138,arboles/arbol_random_nrstX_24.bin
0.050000,78,42158,4149,arboles/arbol_random_nrstX_24.bin
0.050000,79,41713,4153,arboles/arbol_random_nrstX_24.bin
0.050000,80,41381,4145,arboles/arbol_random_nrstX_24.bin
0.050000,81,42181,4155,arboles/arbol_random_nrstX_24.bin
0.050000,82,42089,4137,arboles/arbol_random_nrstX_24.bin
0.050000,83,41810,4146,arboles/arbol_random_nrstX_24.bin
0.050000,84,41907,4136,arboles/arbol_random_nrstX_24.bin
0.050000,85,41968,4151,arboles/arbol_random_nrstX_24.bin
0.050000,86,42073,4145,arboles/arbol_random_nrstX_24.bin
0.050000,87,42090,4147,arboles/arbol_random_nrstX_24.bin
0.050000,88,42309,4140,arboles/arbol_random_nrstX_24.bin
0.050000,89,42277,4139,arboles/arbol_random_nrstX_24.bin
0.050000,90,41887,4149,arboles/arbol_random_nrstX_24.bin
0.050000,91,41962,4140,arboles/arbol_random_nrstX_24.bin
0.050000,92,42013,4150,arboles/arbol_random_nrstX_24.bin
0.050000,93,41696,4145,arboles/arbol_random_nrstX_24.bin
0.050000,94,41979,4148,arboles/arbol_random_nrstX_24.bin
0.050000,95,42157,4147,arboles/arbol_random_nrstX_24.bin
0.050000,96,41997,4143,arboles/arbol_random_nrstX_24.bin
0.050000,97,41831,4138,arboles/arbol_random_nrstX_24.bin
0.050000,98,41803,4148,arboles/arbol_random_nrstX_24.bin
0.050000,99,41985,4145,arboles/arbol_random_nrstX_24.bin
0.002500,0,8,39,arboles/arbol_europa_nrstX_24.bin
0.002500,1,2,62,arboles/arbol_europa_nrstX_24.bin
0.002500,2,0,11,arboles/arbol_europa_nrstX_24.bin
0.002500,3,0,2,arboles/arbol_europa_nrstX_24.bin
0.002500,4,0,2,arboles/arbol_europa_nrstX_24.bin
0.002500,5,0,701,arboles/arbol_europa_nrstX_24.bin
0.002500,6,0,1059,arboles/arbol_europa_nrstX_24.bin
0.002500,7,0,5,arboles/arbol_europa_nrstX_24.bin
0.002500,8,0,218,arboles/arbol_europa_nrstX_24.bin
0.002500,9,5,11,arboles/arbol_europa_nrstX_24.bin
0.002500,10,0,4,arboles/arbol_europa_nrstX_24.bin
0.002500,11,0,1,arboles/arbol_europa_nrstX_24.bin
0.002500,12,0,64,arboles/arbol_europa_nrstX_24.bin
0.002500,13,0,8,arboles/arbol_europa_nrstX_24.bin
0.002500,14,0,7,arboles/arbol_europa_nrstX_24.bin
0.002500,15,1403,511,arboles/arbol_europa_nrstX_24.bin
0.002500,16,0,130,arboles/arbol_europa_nrstX_24.bin
0.002500,17,231,214,arboles/arbol_europa_nrstX_24.bin
0.002500,18,0,2,arboles/arbol_europa_nrstX_24.bin
0.002500,19,0,2,arboles/arbol_europa_nrstX_24.bin
0.002500,20,0,402,arboles/arbol_europa_nrstX_24.bin
0.002500,21,0,1,arboles/arbol_europa_nrstX_24.bin
0.002500,22,947,295,arboles/arbol_europa_nrstX_24.bin
0.002500,23,0,22,arboles/arbol_europa_nrstX_24.bin
0.002500,24,0,1,arboles/arbol_europa_nrstX_24.bin
0.002500,25,3,20,arboles/arbol_europa_nrstX_24.bin
0.002500,26,0,2,arboles/arbol_europa_nrstX_24.bin
0.002500,27,0,19,arboles/arbol_europa_nrstX_24.bin
0.002500,28,0,2,arboles/arbol_europa_nrstX_24.bin
0.002500,29,0,2,arboles/arbol_europa_nrstX_24.bin
0.002500,30,0,1,arboles/arbol_europa_nrstX_24.bin
0.002500,31,0,48,arboles/arbol_europa_nrstX_24.bin
0.002500,32,0,2,arboles/arbol_europa_nrstX_24.bin
0.002500,33,0,2,arboles/arbol_europa_nrstX_24.bin
0.002500,34,14,580,arboles/arbol_europa_nrstX_24.bin
0.002500,35,0,3,arboles/arbol_europa_nrstX_24.bin
0.002500,36,0,2,arboles/arbol_europa_nrstX_24.bin
0.002500,37,0,6,arboles/arbol_europa_nrstX_24.bin
0.002500,38,0,2,arboles/arbol_europa_nrstX_24.bin
0.002500,39,0,197,arboles/arbol_europa_nrstX_24.bin
0.002500,40,1,12,arboles/arbol_europa_nrstX_24.bin
0.002500,41,0,2,arboles/arbol_europa_nrstX_24.bin
0.002500,42,0,19,arboles/arbol_europa_nrstX_24.bin
0.002500,43,0,1,arboles/arbol_europa_nrstX_24.bin
0.002500,44,3680,1285,arboles/arbol_europa_nrstX_24.bin
0.002500,45,0,8,arboles/arbol_europa_nrstX_24.bin
0.002500,46,0,158,arboles/arbol_europa_nrstX_24.bin
0.002500,47,0,2,arboles/arbol_europa_nrstX_24.bin
0.002500,48,0,1,arboles/arbol_europa_nrstX_24.bin
0.002500,49,0,72,arboles/arbol_europa_nrstX_24.bin
0.002500,50,1,36,arboles/arbol_europa_nrstX_24.bin
0.002500,51,0,4,arboles/arbol_europa_nrstX_24.bin
0.002500,52,0,1,arboles/arbol_europa_nrstX_24.bin
0.002500,53,220,173,arboles/arbol_europa_nrstX_24.bin
0.002500,54,0,66,arboles/arbol_europa_nrstX_24.bin
0.002500,55,0,38,arboles/arbol_europa_nrstX_24.bin
0.002500,56,0,450,arboles/arbol_europa_nrstX_24.bin
0.002500,57,0,52,arboles/arbol_europa_nrstX_24.bin
0.002500,58,1024,357,arboles/arbol_europa_nrstX_24.bin
0.002500,59,0,1,arboles/arbol_europa_nrstX_24.bin
0.002500,60,0,18,arboles/arbol_europa_nrstX_24.bin
0.002500,61,20,359,arboles/arbol_europa_nrstX_24.bin
0.002500,62,0,2,arboles/arbol_europa_nrstX_24.bin
0.002500,63,7,201,arboles/arbol_europa_nrstX_24.bin
0.002500,64,0,65,arboles/arbol_europa_nrstX_24.bin
0.002500,65,1,164,arboles/arbol_europa_nrstX_24.bin
0.002500,66,0,102,arboles/arbol_europa_nrstX_24.bin
0.002500,67,0,2,arboles/arbol_europa_nrstX_24.bin
0.002500,68,0,1,arboles/arbol_europa_nrstX_24.bin
0.002500,69,0,2,arboles/arbol_europa_nrstX_24.bin
0.002500,70,0,1,arboles/arbol_europa_nrstX_24.bin
0.002500,71,32,7,arboles/arbol_europa_nrstX_24.bin
0.002500,72,0,46,arboles/arbol_europa_nrstX_24.bin
0.002500,73,7,37,arboles/arbol_europa_nrstX_24.bin
0.002500,74,0,2,arboles/arbol_europa_nrstX_24.bin
0.002500,75,0,182,arboles/arbol_europa_nrstX_24.bin
0.002500,76,2,11,arboles/arbol_europa_nrstX_24.bin
0.002500,77,3,15,arboles/arbol_europa_nrstX_24.bin
0.002500,78,7,6,arboles/arbol_europa_nrstX_24.bin
0.002500,79,0,2,arboles/arbol_europa_nrstX_24.bin
0.002500,80,0,198,arboles/arbol_europa_nrstX_24.bin
0.002500,81,20,17,arboles/arbol_europa_nrstX_24.bin
0.002500,82,0,7,arboles/arbol_europa_nrstX_24.bin
0.002500,83,0,5,arboles/arbol_europa_nrstX_24.bin
0.002500,84,0,4,arboles/arbol_europa_nrstX_24.bin
0.002500,85,1,6,arboles/arbol_europa_nrstX_24.bin
0.002500,86,0,1,arboles/arbol_europa_nrstX_24.bin
0.002500,87,0,100,arboles/arbol_europa_nrstX_24.bin
0.002500,88,0,67,arboles/arbol_europa_nrstX_24.bin
0.002500,89,0,10,arboles/arbol_europa_nrstX_24.bin
0.002500,90,0,924,arboles/arbol_europa_nrstX_24.bin
0.002500,91,100,217,arboles/arbol_europa_nrstX_24.bin
0.002500,92,0,10,arboles/arbol_europa_nrstX_24.bin
0.002500,93,0,508,arboles/arbol_europa_nrstX_24.bin
0.002500,94,0,1,arboles/arbol_europa_nrstX_24.bin
0.002500,95,93,193,arboles/arbol_europa_nrstX_24.bin
0.002500,96,0,88,arboles/arbol_europa_nrstX_24.bin
0.002500,97,0,2,arboles/arbol_europa_nrstX_24.bin
0.002500,98,0,11,arboles/arbol_europa_nrstX_24.bin
0.002500,99,0,21,arboles/arbol_europa_nrstX_24.bin
0.005000,0,0,6,arboles/arbol_europa_nrstX_24.bin
0.005000,1,0,1,arboles/arbol_europa_nrstX_24.bin
0.005000,2,2284,281,arboles/arbol_europa_nrstX_24.bin
0.005000,3,0,1,arboles/arbol_europa_nrstX_24.bin
0.005000,4,0,5,arboles/arbol_europa_nrstX_24.bin
0.005000,5,0,57,arboles/arbol_europa_nrstX_24.bin
0.005000,6,0,205,arboles/arbol_europa_nrstX_24.bin
0.005000,7,122,412,arboles/arbol_europa_nrstX_24.bin
0.005000,8,3515,733,arboles/arbol_europa_nrstX_24.bin
0.005000,9,0,6,arboles/arbol_europa_nrstX_24.bin
0.005000,10,0,2,arboles/arbol_europa_nrstX_24.bin
0.005000,11,0,2,arboles/arbol_europa_nrstX_24.bin
0.005000,12,0,2,arboles/arbol_europa_nrstX_24.bin
0.005000,13,3,31,arboles/arbol_europa_nrstX_24.bin
0.005000,14,0,1218,arboles/arbol_europa_nrstX_24.bin
0.005000,15,10,12,arboles/arbol_europa_nrstX_24.bin
0.005000,16,0,1,arboles/arbol_europa_nrstX_24.bin
0.005000,17,0,2,arboles/arbol_europa_nrstX_24.bin
0.005000,18,0,2380,arboles/arbol_europa_nrstX_24.bin
0.005000,19,0,20,arboles/arbol_europa_nrstX_24.bin
0.005000,20,795,340,arboles/arbol_europa_nrstX_24.bin
0.005000,21,2800,1371,arboles/arbol_europa_nrstX_24.bin
0.005000,22,1,54,arboles/arbol_europa_nrstX_24.bin
0.005000,23,0,3,arboles/arbol_europa_nrstX_24.bin
0.005000,24,491,538,arboles/arbol_europa_nrstX_24.bin
0.005000,25,0,307,arboles/arbol_europa_nrstX_24.bin
0.005000,26,0,2,arboles/arbol_europa_nrstX_24.bin
0.005000,27,0,572,arboles/arbol_europa_nrstX_24.bin
0.005000,28,1,103,arboles/arbol_europa_nrstX_24.bin
0.005000,29,12,131,arboles/arbol_europa_nrstX_24.bin
0.005000,30,0,7,arboles/arbol_europa_nrstX_24.bin
0.005000,31,1,61,arboles/arbol_europa_nrstX_24.bin
0.005000,32,0,240,arboles/arbol_europa_nrstX_24.bin
0.005000,33,0,1,arboles/arbol_europa_nrstX_24.bin
0.005000,34,0,12,arboles/arbol_europa_nrstX_24.bin
0.005000,35,0,27,arboles/arbol_europa_nrstX_24.bin
0.005000,36,1,429,arboles/arbol_europa_nrstX_24.bin
0.005000,37,4,101,arboles/arbol_europa_nrstX_24.bin
0.005000,38,5,46,arboles/arbol_europa_nrstX_24.bin
0.005000,39,0,818,arboles/arbol_europa_nrstX_24.bin
0.005000,40,0,5,arboles/arbol_europa_nrstX_24.bin
0.005000,41,92,27,arboles/arbol_europa_nrstX_24.bin
0.005000,42,464,151,arboles/arbol_europa_nrstX_24.bin
0.005000,43,456,9,arboles/arbol_europa_nrstX_24.bin
0.005000,44,3,54,arboles/arbol_europa_nrstX_24.bin
0.005000,45,0,2,arboles/arbol_europa_nrstX_24.bin
0.005000,46,0,2,arboles/arbol_europa_nrstX_24.bin
0.005000,47,0,4,arboles/arbol_europa_nrstX_24.bin
0.005000,48,0,20,arboles/arbol_europa_nrstX_24.bin
0.005000,49,33,70,arboles/arbol_europa_nrstX_24.bin
0.005000,50,0,1,arboles/arbol_europa_nrstX_24.bin
0.005000,51,0,9,arboles/arbol_europa_nrstX_24.bin
0.005000,52,0,943,arboles/arbol_europa_nrstX_24.bin
0.005000,53,0,132,arboles/arbol_europa_nrstX_24.bin
0.005000,54,5,37,arboles/arbol_europa_nrstX_24.bin
0.005000,55,0,2,arboles/arbol_europa_nrstX_24.bin
0.005000,56,1352,861,arboles/arbol_europa_nrstX_24.bin
0.005000,57,0,2,arboles/arbol_europa_nrstX_24.bin
0.005000,58,361,96,arboles/arbol_europa_nrstX_24.bin
0.005000,59,3773,502,arboles/arbol_europa_nrstX_24.bin
0.005000,60,14,59,arboles/arbol_europa_nrstX_24.bin
0.005000,61,1497,128,arboles/arbol_europa_nrstX_24.bin
0.005000,62,0,310,arboles/arbol_europa_nrstX_24.bin
0.005000,63,21115,204,arboles/arbol_europa_nrstX_24.bin
0.005000,64,0,1,arboles/arbol_europa_nrstX_24.bin
0.005000,65,0,27,arboles/arbol_europa_nrstX_24.bin
0.005000,66,0,43,arboles/arbol_europa_nrstX_24.bin
0.005000,67,869,868,arboles/arbol_europa_nrstX_24.bin
0.005000,68,22,601,arboles/arbol_europa_nrstX_24.bin
0.005000,69,0,184,arboles/arbol_europa_nrstX_24.bin
0.005000,70,48,67,arboles/arbol_europa_nrstX_24.bin
0.005000,71,0,3,arboles/arbol_europa_nrstX_24.bin
0.005000,72,1951,2037,arboles/arbol_europa_nrstX_24.bin
0.005000,73,0,2,arboles/arbol_europa_nrstX_24.bin
0.005000,74,0,2,arboles/arbol_europa_nrstX_24.bin
0.005000,75,10,193,arboles/arbol_europa_nrstX_24.bin
0.005000,76,0,296,arboles/arbol_europa_nrstX_24.bin
0.005000,77,0,4,arboles/arbol_europa_nrstX_24.bin
0.005000,78,1,40,arboles/arbol_europa_nrstX_24.bin
0.005000,79,617,292,arboles/arbol_europa_nrstX_24.bin
0.005000,80,4704,683,arboles/arbol_europa_nrstX_24.bin
0.005000,81,0,28,arboles/arbol_europa_nrstX_24.bin
0.005000,82,142,182,arboles/arbol_europa_nrstX_24.bin
0.005000,83,0,163,arboles/arbol_europa_nrstX_24.bin
0.005000,84,2,13,arboles/arbol_europa_nrstX_24.bin
0.005000,85,1,30,arboles/arbol_europa_nrstX_24.bin
0.005000,86,0,3,arboles/arbol_europa_nrstX_24.bin
0.005000,87,2,100,arboles/arbol_europa_nrstX_24.bin
0.005000,88,0,5,arboles/arbol_europa_nrstX_24.bin
0.005000,89,0,38,arboles/arbol_europa_nrstX_24.bin
0.005000,90,44,35,arboles/arbol_europa_nrstX_24.bin
0.005000,91,0,11,arboles/arbol_europa_nrstX_24.bin
0.005000,92,582,244,arboles/arbol_europa_nrstX_24.bin
0.005000,93,1,12,arboles/arbol_europa_nrstX_24.bin
0.005000,94,0,46,arboles/arbol_europa_nrstX_24.bin
0.005000,95,0,2,arboles/arbol_europa_nrstX_24.bin
0.005000,96,0,25,arboles/arbol_europa_nrstX_24.bin
0.005000,97,39,15,arboles/arbol_europa_nrstX_24.bin
0.005000,98,595,781,arboles/arbol_europa_nrstX_24.bin
0.005000,99,2323,311,arboles/arbol_europa_nrstX_24.bin
0.010000,0,15,6,arboles/arbol_europa_nrstX_24.bin
0.010000,1,0,788,arboles/arbol_europa_nrstX_24.bin
0.010000,2,5777,1071,arboles/arbol_europa_nrstX_24.bin
0.010000,3,0,1,arboles/arbol_europa_nrstX_24.bin
0.010000,4,0,5,arboles/arbol_europa_nrstX_24.bin
0.010000,5,6231,1095,arboles/arbol_europa_nrstX_24.bin
0.010000,6,0,736,arboles/arbol_europa_nrstX_24.bin
0.010000,7,0,1,arboles/arbol_europa_nrstX_24.bin
0.010000,8,25,14,arboles/arbol_europa_nrstX_24.bin
0.010000,9,10,17,arboles/arbol_europa_nrstX_24.bin
0.010000,10,1404,702,arboles/arbol_europa_nrstX_24.bin
0.010000,11,0,47,arboles/arbol_europa_nrstX_24.bin
0.010000,12,0,1,arboles/arbol_europa_nrstX_24.bin
0.010000,13,0,1,arboles/arbol_europa_nrstX_24.bin
0.010000,14,0,3,arboles/arbol_europa_nrstX_24.bin
0.010000,15,0,2,arboles/arbol_europa_nrstX_24.bin
0.010000,16,0,720,arboles/arbol_europa_nrstX_24.bin
0.010000,17,975,377,arboles/arbol_europa_nrstX_24.bin
0.010000,18,10,12,arboles/arbol_europa_nrstX_24.bin
0.010000,19,0,3,arboles/arbol_europa_nrstX_24.bin
0.010000,20,7,139,arboles/arbol_europa_nrstX_24.bin
0.010000,21,2,895,arboles/arbol_europa_nrstX_24.bin
0.010000,22,3294,620,arboles/arbol_europa_nrstX_24.bin
0.010000,23,8081,527,arboles/arbol_europa_nrstX_24.bin
0.010000,24,19,502,arboles/arbol_europa_nrstX_24.bin
0.010000,25,239,128,arboles/arbol_europa_nrstX_24.bin
0.010000,26,15743,2580,arboles/arbol_europa_nrstX_24.bin
0.010000,27,0,2,arboles/arbol_europa_nrstX_24.bin
0.010000,28,0,2,arboles/arbol_europa_nrstX_24.bin
0.010000,29,297,205,arboles/arbol_europa_nrstX_24.bin
0.010000,30,6,402,arboles/arbol_europa_nrstX_24.bin
0.010000,31,181,758,arboles/arbol_europa_nrstX_24.bin
0.010000,32,0,2,arboles/arbol_europa_nrstX_24.bin
0.010000,33,899,1316,arboles/arbol_europa_nrstX_24.bin
0.010000,34,7,746,arboles/arbol_europa_nrstX_24.bin
0.010000,35,9593,1027,arboles/arbol_europa_nrstX_24.bin
0.010000,36,3445,3443,arboles/arbol_europa_nrstX_24.bin
0.010000,37,5,163,arboles/arbol_europa_nrstX_24.bin
0.010000,38,0,3,arboles/arbol_europa_nrstX_24.bin
0.010000,39,0,4,arboles/arbol_europa_nrstX_24.bin
0.010000,40,6,5,arboles/arbol_europa_nrstX_24.bin
0.010000,41,2342,575,arboles/arbol_europa_nrstX_24.bin
0.010000,42,0,1,arboles/arbol_europa_nrstX_24.bin
0.010000,43,241,539,arboles/arbol_europa_nrstX_24.bin
0.010000,44,0,795,arboles/arbol_europa_nrstX_24.bin
0.010000,45,3502,182,arboles/arbol_europa_nrstX_24.bin
0.010000,46,0,556,arboles/arbol_europa_nrstX_24.bin
0.010000,47,71,292,arboles/arbol_europa_nrstX_24.bin
0.010000,48,0,37,arboles/arbol_europa_nrstX_24.bin
0.010000,49,0,270,arboles/arbol_europa_nrstX_24.bin
0.010000,50,0,38,arboles/arbol_europa_nrstX_24.bin
0.010000,51,0,85,arboles/arbol_europa_nrstX_24.bin
0.010000,52,1590,1385,arboles/arbol_europa_nrstX_24.bin
0.010000,53,9,57,arboles/arbol_europa_nrstX_24.bin
0.010000,54,0,172,arboles/arbol_europa_nrstX_24.bin
0.010000,55,0,1,arboles/arbol_europa_nrstX_24.bin
0.010000,56,0,2,arboles/arbol_europa_nrstX_24.bin
0.010000,57,26585,2008,arboles/arbol_europa_nrstX_24.bin
0.010000,58,0,7,arboles/arbol_europa_nrstX_24.bin
0.010000,59,27,139,arboles/arbol_europa_nrstX_24.bin
0.010000,60,0,1,arboles/arbol_europa_nrstX_24.bin
0.010000,61,321,13,arboles/arbol_europa_nrstX_24.bin
0.010000,62,3,51,arboles/arbol_europa_nrstX_24.bin
0.010000,63,22,813,arboles/arbol_europa_nrstX_24.bin
0.010000,64,0,75,arboles/arbol_europa_nrstX_24.bin
0.010000,65,0,2,arboles/arbol_europa_nrstX_24.bin
0.010000,66,0,5,arboles/arbol_europa_nrstX_24.bin
0.010000,67,0,118,arboles/arbol_europa_nrstX_24.bin
0.010000,68,2,49,arboles/arbol_europa_nrstX_24.bin
0.010000,69,0,995,arboles/arbol_europa_nrstX_24.bin
0.010000,70,522,1140,arboles/arbol_europa_nrstX_24.bin
0.010000,71,151,254,arboles/arbol_europa_nrstX_24.bin
0.010000,72,0,2,arboles/arbol_europa_nrstX_24.bin
0.010000,73,1129,687,arboles/arbol_europa_nrstX_24.bin
0.010000,74,388,38,arboles/arbol_europa_nrstX_24.bin
0.010000,75,0,51,arboles/arbol_europa_nrstX_24.bin
0.010000,76,0,7,arboles/arbol_europa_nrstX_24.bin
0.010000,77,2,158,arboles/arbol_europa_nrstX_24.bin
0.010000,78,8333,878,arboles/arbol_europa_nrstX_24.bin
0.010000,79,146,276,arboles/arbol_europa_nrstX_24.bin
0.010000,80,0,246,arboles/arbol_europa_nrstX_24.bin
0.010000,81,0,3,arboles/arbol_europa_nrstX_24.bin
0.010000,82,1,898,arboles/arbol_europa_nrstX_24.bin
0.010000,83,718,785,arboles/arbol_europa_nrstX_24.bin
0.010000,84,0,1,arboles/arbol_europa_nrstX_24.bin
0.010000,85,29,15,arboles/arbol_europa_nrstX_24.bin
0.010000,86,3,752,arboles/arbol_europa_nrstX_24.bin
0.010000,87,2048,645,arboles/arbol_europa_nrstX_24.bin
0.010000,88,1550,832,arboles/arbol_europa_nrstX_24.bin
0.010000,89,3799,275,arboles/arbol_europa_nrstX_24.bin
0.010000,90,0,2,arboles/arbol_europa_nrstX_24.bin
0.010000,91,0,3,arboles/arbol_europa_nrstX_24.bin
0.010000,92,34,123,arboles/arbol_europa_nrstX_24.bin
0.010000,93,0,56,arboles/arbol_europa_nrstX_24.bin
0.010000,94,315,309,arboles/arbol_europa_nrstX_24.bin
0.010000,95,0,14,arboles/arbol_europa_nrstX_24.bin
0.010000,96,405,26,arboles/arbol_europa_nrstX_24.bin
0.010000,97,285,209,arboles/arbol_europa_nrstX_24.bin
0.010000,98,5,122,arboles/arbol_europa_nrstX_24.bin
0.010000,99,0,74,arboles/arbol_europa_nrstX_24.bin
0.025000,0,6372,479,arboles/arbol_europa_nrstX_24.bin
0.025000,1,12384,10953,arboles/arbol_europa_nrstX_24.bin
0.025000,2,13785,2922,arboles/arbol_europa_nrstX_24.bin
0.025000,3,42,549,arboles/arbol_europa_nrstX_24.bin
0.025000,4,101459,6364,arboles/arbol_europa_nrstX_24.bin
0.025000,5,800,1781,arboles/arbol_europa_nrstX_24.bin
0.025000,6,0,19,arboles/arbol_europa_nrstX_24.bin
0.025000,7,35,34,arboles/arbol_europa_nrstX_24.bin
0.025000,8,1140,487,arboles/arbol_europa_nrstX_24.bin
0.025000,9,3,2039,arboles/arbol_europa_nrstX_24.bin
0.025000,10,0,1275,arboles/arbol_europa_nrstX_24.bin
0.025000,11,0,11,arboles/arbol_europa_nrstX_24.bin
0.025000,12,491,2209,arboles/arbol_europa_nrstX_24.bin
0.025000,13,0,14,arboles/arbol_europa_nrstX_24.bin
0.025000,14,0,1,arboles/arbol_europa_nrstX_24.bin
0.025000,15,4,2447,arboles/arbol_europa_nrstX_24.bin
0.025000,16,202,135,arboles/arbol_europa_nrstX_24.bin
0.025000,17,5729,688,arboles/arbol_europa_nrstX_24.bin
0.025000,18,19091,5077,arboles/arbol_europa_nrstX_24.bin
0.025000,19,106,87,arboles/arbol_europa_nrstX_24.bin
0.025000,20,0,751,arboles/arbol_europa_nrstX_24.bin
0.025000,21,27,145,arboles/arbol_europa_nrstX_24.bin
0.025000,22,1077,257,arboles/arbol_europa_nrstX_24.bin
0.025000,23,61511,6359,arboles/arbol_europa_nrstX_24.bin
0.025000,24,19,17,arboles/arbol_europa_nrstX_24.bin
0.025000,25,507,82,arboles/arbol_europa_nrstX_24.bin
0.025000,26,1,531,arboles/arbol_europa_nrstX_24.bin
0.025000,27,0,833,arboles/arbol_europa_nrstX_24.bin
0.025000,28,14838,585,arboles/arbol_europa_nrstX_24.bin
0.025000,29,0,673,arboles/arbol_europa_nrstX_24.bin
0.025000,30,132,409,arboles/arbol_europa_nrstX_24.bin
0.025000,31,2,7,arboles/arbol_europa_nrstX_24.bin
0.025000,32,7580,441,arboles/arbol_europa_nrstX_24.bin
0.025000,33,44802,5746,arboles/arbol_europa_nrstX_24.bin
0.025000,34,10,72,arboles/arbol_europa_nrstX_24.bin
0.025000,35,6,10,arboles/arbol_europa_nrstX_24.bin
0.025000,36,81684,4498,arboles/arbol_europa_nrstX_24.bin
